Uen,Regional,Canal Comercial,Marquilla,Código Producto,Producto,min_Anio,min_Mes
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014380,ESMALTE DOMESTICO CREMA P-7 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014381,ESMALTE DOMESTICO BLANCO P-11 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014383,ESMALTE DOMESTICO AMARILLO P-18 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014385,ESMALTE DOMESTICO NARANJA P-21 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014386,ESMALTE DOMESTICO ROJO FIESTA P-30 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014388,ESMALTE DOMESTICO AZUL FRANCES P-35 GALON,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014389,ESMALTE DOMESTICO AZUL ESPANOL P-40 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014391,ESMALTE DOMESTICO VERDE MAR P-45 GALON,2023,4
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014392,ESMALTE DOMESTICO VERDE ESMERALDA P-53 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014394,ESMALTE DOMESTICO VERDE SELVA P-56 GALON,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014395,ESMALTE DOMESTICO CAOBA P-75 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014397,ESMALTE DOMESTICO GRIS HUMO P-85 GALON,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014398,ESMALTE DOMESTICO NEGRO P-95 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014401,ESMALTE DOMESTICO DORADO 112228 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014403,ESMALTE DOMESTICO AZUL VERANO P-50 GALON,2023,5
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014404,ESMALTE DOMESTICO TABACO CLARO P-70 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014411,ESMALTE DOMESTICO VINO TINTO P-90 GALON,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014414,ESMALTE DOMESTICO ROJO PROFUNDO P-92 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014416,ESMALTE DOMESTICO VERDE OLIVA P-93 GALON,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014429,ESMALTE DOMESTICO MATE SUPERSINTETICO BLANCO 6W GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014430,ESMALTE DOMESTICO MATE SUPERSINTETICO NEGRO 290W GALON,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10014495,ESMALTE DOMESTICO ALUMINIO ALUMINIO P-153 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10200469,ESMALTE DOMESTICO ANOLOC CHAMPANA P155 GALON,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10200470,ESMALTE DOMESTICO ANOLOC CHAMPANA P155 1/4 GL,2023,4
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227787,ESMALTE DOMESTICO ALUMINIO 1-8 PINTUCO P-153-0108 473 CC,2023,2
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227834,ESMALTE DOMESTICO AZUL ESPANOL PINTUCO P-40-0108 473 CC,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227839,ESMALTE DOMESTICO AZUL VERANO PINTUCO P-50-0108 473 CC,2023,7
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227846,ESMALTE DOMESTICO ROJO FIESTA PINTUCO P-30-0108 473 CC,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227851,ESMALTE DOMESTICO TABACO CLARO PINTUCO P-70-0108 473 CC,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227860,ESMALTE DOMESTICO DORADO PINTUCO 112228-00108 473 CC,2022,3
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227861,ESMALTE DOMESTICO BLANCO PINTUCO P-11-0108 473 CC,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227863,ESMALTE DOMESTICO CAOBA PINTUCO P-75-0108 473 CC,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10227870,ESMALTE DOMESTICO NEGRO PINTUCO P-95-0108 473 CC,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254830,ESMALTE DOMESTICO VERDE ESMERALDA P-53 PINTUCO TP 110 CC,2023,5
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254832,ESMALTE DOMESTICO AMARILLO P-18 PINTUCO TP 220 CC,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254833,ESMALTE DOMESTICO AZUL ESPANOL P-40 PINTUCO TP 220 CC,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254835,ESMALTE DOMESTICO BLANCO P-11 PINTUCO TP 220 CC,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254836,ESMALTE DOMESTICO CAOBA P-75 PINTUCO TP 220 CC,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254839,ESMALTE DOMESTICO NEGRO P-95 PINTUCO TP 220 CC,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254840,ESMALTE DOMESTICO ROJO FIESTA P-30 PINTUCO TP 220 CC,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254845,ESMALTE DOMESTICO BLANCO P-11 PINTUCO TP 110 CC,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254846,ESMALTE DOMESTICO CAOBA P-75 PINTUCO TP 110 CC,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254849,ESMALTE DOMESTICO NEGRO P-95 PINTUCO TP 110 CC,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254850,ESMALTE DOMESTICO ROJO FIESTA P-30 PINTUCO TP 110 CC,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,DOMESTICO,10254853,ESMALTE DOMESTICO ALUMINIO P-153 PINTUCO TP 110 CC,2023,2
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ECONOMICO,10014332,ANTICORROSIVO AMARILLO 505 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,GENIAL,10012605,ESMALTE GENIAL BLANCO 22232 1/4 GL,2022,1
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,GENIAL,10014524,ESMALTE GENIAL ALUMINIO 22015 1 GL,2022,3
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,GENIAL,10014536,ESMALTE GENIAL GRIS CLARO 22064 1 GL,2022,4
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,GENIAL,10014547,ESMALTE GENIAL BLANCO 22232 1 GL,2022,1
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOLATEX,10013684,ICOLATEX BLANCO 2024155 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOLATEX,10016257,ICOLATEX BLANCO 2024155 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344719,ESMALTE ICOMAX VERDE ESMERALDA 12223 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344722,ESMALTE ICOMAX ROJO BERMELLON 12110 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344723,ESMALTE ICOMAX ROJO BERMELLON 12110 1/4 GL,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344725,ESMALTE ICOMAX NEGRO 12227 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344726,ESMALTE ICOMAX NEGRO 12227 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344728,ESMALTE ICOMAX CAOBA 112118 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344729,ESMALTE ICOMAX CAOBA 12118 1/4 GL,2023,5
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344731,ESMALTE ICOMAX AMARILLO 12108 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344734,ESMALTE ICOMAX AZUL ESPANOL 12220 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344737,ESMALTE ICOMAX BLANCO 12213 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,ICOMAX,10344738,ESMALTE ICOMAX BLANCO 12213 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,INTERVINIL,10012187,INTERVINIL BLANCO 2501 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,INTERVINIL,10013433,INTERVINIL BLANCO 2501 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,INTERVINIL,10015195,"INTERVINIL BLANCO 2501 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,INTERVINIL,10016085,INTERVINIL BLANCO 2501 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013550,KORAZA BLANCO 2650 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013551,KORAZA AMAZONAS 2667 1 GL,2023,6
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013552,KORAZA ROJO COLONIAL 2668 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013554,KORAZA LADRILLO MATE LADRILLO 2804 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013555,KORAZA MARFIL 2658 1 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013556,KORAZA DESIERTO 2659 1 GL,2022,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013558,KORAZA ROJO 2660 1 GL,2023,1
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013562,KORAZA NIEBLA 2663 1 GL,2022,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013565,KORAZA POLEN (2661) 2661 1 GL,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013566,KORAZA BLANCO PURO 2671 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013570,KORAZA GRIS BASALTO 2675 1 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013571,KORAZA MANI 2676 1 GL,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013574,KORAZA ALMENDRA 2678 1 GL,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013575,KORAZA AMARILLO TOSTADO 2681 1 GL,2022,8
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013579,KORAZA AZUL NOCTURNO 2680 1 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013581,KORAZA ORO MATE 2670 1 GL,2022,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013583,KORAZA BAJO CERO 2686 1 GL,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013585,KORAZA BRISA DEL SUR 2687 1 GL,2023,3
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013586,KORAZA VERDE ESPIGA 2688 1 GL,2022,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013590,KORAZA BALSO 2698 1 GL,2022,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013591,KORAZA BASE PASTEL BLANCO 127474 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013592,KORAZA BASE TINT BLANCO 127475 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013593,KORAZA BASE DEEP BLANCO 127476 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10013594,KORAZA BASE ACCENT CREMA 127477 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10015206,"KORAZA BLANCO 2650 BALDE 2,5 GL",2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016171,KORAZA BLANCO 2650 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016172,KORAZA AMAZONAS 2667 CANECA 5 GL,2023,7
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016182,KORAZA LADRILLO MATE LADRILLO 2804 CANECA 5 GL,2023,4
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016184,KORAZA BLANCO PURO 2671 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016189,KORAZA GRIS BASALTO 2675 CANECA 5 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016198,KORAZA AZUL NOCTURNO 2680 5 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016204,KORAZA BASE PASTEL BLANCO 127474 CANECA 5 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016206,KORAZA BASE TINT BLANCO 127475 CANECA 5 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10016207,KORAZA BASE DEEP BLANCO 127476 CANECA 5 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10127672,KORAZA BASE ACCENT 127477 CANECA 5 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253596,KORAZA BLANCO 2650 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253597,KORAZA LADRILLO 2674 1/4 GL,2022,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253598,KORAZA GRIS BASALTO 2675 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253700,KORAZA BASE PASTEL 1/4 GL,2022,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253701,KORAZA BASE TINT 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253702,KORAZA BASE DEEP 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10253703,KORAZA BASE ACCENT 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA,10379414,KORAZA BLANCO 2650 CANECA PRECIO ESPECIAL 5 GL,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA PROTECCION 3EN1,10359151,KORAZA PROTECCION 3EN1 BLANCO 1 GL,2023,8
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,KORAZA PROTECCION 3EN1,10359152,KORAZA PROTECCION 3EN1 BLANCO CANECA 5 GL,2022,8
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX,10012552,BARNIZ BRILLANTE PARA INTEMPERIE INCOLORO 557 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX,10014467,BARNIZ BRILLANTE PARA INTEMPERIE INCOLORO 557 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10012555,BARNIZ BARNEX BRILLANTE INCOLORO 6602 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10012556,BARNIZ BARNEX SEMIBRILLANTE INCOLORO 6603 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10012558,BARNIZ BARNEX SEMIBRILLANTE PINO 6604 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10012559,BARNIZ BARNEX SEMIBRILLANTE CAOBA 6605 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10012560,BARNIZ BARNEX SEMIBRILLANTE CARAMELO 6606 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10014472,BARNIZ BARNEX BRILLANTE INCOLORO 6602 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10014474,BARNIZ BARNEX SEMIBRILLANTE INCOLORO 6603 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10014476,BARNIZ BARNEX SEMIBRILLANTE PINO 6604 1 GL,2023,7
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10014478,BARNIZ BARNEX SEMIBRILLANTE CAOBA 6605 1 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10014480,BARNIZ BARNEX SEMIBRILLANTE CARAMELO 6606 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNEX EXTRA,10014484,BARNIZ BARNEX SEMIBRILLANTE MOGANO 6611 1 GL,2022,6
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNIZ,10012551,BARNIZ BRILLANTE SD-1 INCOLORO 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNIZ,10012553,BARNIZ MATE DE USO INTERIOR INCOLORO 559 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNIZ,10014465,BARNIZ BRILLANTE SD-1 INCOLORO GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNIZ,10014468,BARNIZ MATE DE USO INTERIOR INCOLORO 559 GALON,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNIZ,10226981,BARNIZ BRILLANTE INCOLORO PINTUCO 473 CC SD-1-0108,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BARNIZ,10229817,BARNIZ EXTRAMATE INTEMPERIE IC PINTUCO 473 CC 559-0108,2023,2
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BASE INMUNIZANTE,10012573,BARNEX BASE INMUNIZANTE PARA MADERA INCOLORO 6601 1/4 GL,2023,6
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC BASE INMUNIZANTE,10014506,BARNEX BASE INMUNIZANTE PARA MADERA INCOLORO 6601 1 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC PISOS TRAFICO ALTO A,10014469,MADETEC PISOS TRAFICO ALTO BRILLANTE INCOLORO COMP A 1550 1 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC PISOS TRAFICO ALTO A,10017706,MADETEC PISOS TRAFICO ALTO BRILLANTE INCOLORO COMP A 1550 1/4 GL,2022,2
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC PISOS TRAFICO ALTO B,10012400,CATALIZADOR PARA MADETEC PISOS TRAFICO ALTO COMP B 1551/4 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC PISOS TRAFICO ALTO B,10014337,CATALIZADOR PARA MADETEC PISOS TRAFICO ALTO COMP B 1551 1 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC VITRIFLEX,10012577,VITRIFLEX BASE AGUA SEMIMATE 2130 1/4 GL,2022,2
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC VITRIFLEX,10012578,VITRIFLEX BASE AGUA BRILLANTE 2131 1/4 GL,2022,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC VITRIFLEX,10014512,VITRIFLEX BASE AGUA SEMIMATE 2130 1 GL,2022,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,MADETEC VITRIFLEX,10014513,VITRIFLEX BASE AGUA BRILLANTE 2131 1 GL,2022,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335124,ESMALTE PINTULUX TEU BLANCO 11 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335125,ESMALTE PINTULUX TEU BLANCO 11 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335127,ESMALTE PINTULUX TEU NEGRO 95 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335128,ESMALTE PINTULUX TEU NEGRO 95 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335130,ESMALTE PINTULUX TEU AMARILLO 18 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335131,ESMALTE PINTULUX TEU AMARILLO 18 1/4 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335133,ESMALTE PINTULUX TEU NARANJA 20 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335134,ESMALTE PINTULUX TEU NARANJA 20 1/4 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335136,ESMALTE PINTULUX TEU AZUL ESPANOL 40 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335137,ESMALTE PINTULUX TEU AZUL ESPANOL 40 1/4 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335139,ESMALTE PINTULUX TEU VERDE ESMERALDA 53 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335140,ESMALTE PINTULUX TEU VERDE ESMERALDA 53 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335142,ESMALTE PINTULUX TEU ROJO BERMELLON 26 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335143,ESMALTE PINTULUX TEU ROJO BERMELLON 26 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335145,ESMALTE PINTULUX TEU GRIS PLATA 84 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335146,ESMALTE PINTULUX TEU GRIS PLATA 84 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335148,ESMALTE PINTULUX TEU CAOBA 76 1 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335149,ESMALTE PINTULUX TEU CAOBA 76 1/4 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335151,ESMALTE PINTULUX TEU VERDE BRONCE 80 1 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10335152,ESMALTE PINTULUX TEU VERDE BRONCE 80 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10382464,ESMALTE PINTULUX TEU BLANCO 11 PRECIO ESPECIAL 1 GL,2023,8
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10391374,ESMALTE PINTULUX TEU BLANCO MATE 10 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10391375,ESMALTE PINTULUX TEU BLANCO MATE 10 1/4 GL,2023,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10391376,ESMALTE PINTULUX TEU NEGRO MATE 89 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,10391377,ESMALTE PINTULUX TEU NEGRO MATE 89 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,20018080,ESMALTE PINTULUX TEU FORJA BASE 1 GL,2022,11
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX 3 EN 1,20018081,ESMALTE PINTULUX TEU FORJA BASE 1/4 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX ACUALUX ECO,10012222,ESMALTE ACUALUX BLANCO 1111 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX ACUALUX ECO,10012239,ESMALTE ACUALUX BASE ACCENT CREMA 27777 1/4 GL,2023,4
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX ACUALUX ECO,10013616,ESMALTE ACUALUX BLANCO 1111 1 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX ACUALUX ECO,10013624,ESMALTE ACUALUX BASE PASTEL BLANCO 27774 1 GL,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX ACUALUX ECO,10013626,ESMALTE ACUALUX BASE DEEP BLANCO 27776 1 GL,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX ACUALUX ECO,10013627,ESMALTE ACUALUX BASE ACCENT CREMA 27777 1 GL,2023,9
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX MAXIMA PROTECCION,10012456,ESMALTE PINTULUX MP BLANCO 11 1/4 GL,2023,12
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX MAXIMA PROTECCION,10012458,ESMALTE PINTULUX MP AMARILLO 18 1/4 GL,2023,10
DECORATIVO,REGIONAL BARRANQUILLA,Mundial,PINTULUX MAXIMA PROTECCION,10012459,ESMALTE PINTULUX MP NARANJA 20 1/4 GL,2022,10
